1021_1,124.5995016019936,21.2,58,12,2,1,1,0,0,0,1,0,106,676,1,102,0,0,3,2,16,18,18,15,7,1,8,8,5,0,5,1,1,0,0,0,0,0,1,52,13,13,17,55,10,8,33,42,0,6,21,10,42,42,14,2,32,30,56,20,1,13,0,20,1,1,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,2,0,0,0,0,0,0,0,0,5,5,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0,0,0,5,0,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1007_2,131.92851104939018,24.266666666666666,156,23,9,3,2,1,1,3,0,1,364,2170,1,353,0,0,10,11,62,61,54,47,39,20,34,13,11,4,3,3,1,0,0,0,0,0,1,156,21,69,66,185,25,62,91,132,4,13,74,50,153,134,46,1,101,120,148,41,14,23,3,30,0,1,1,1,0,1,0,0,0,0,0,9,6,0,5,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,5,0,0,1,4,0,0,6,1,42,22,0,1,0,0,0,1,0,0,11,15,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0,2,2,3,0,0,0,3,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,36,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,132,0,0,0,0,35,0,12,0,0,16,1,0,0,1,0,0,9,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,11,1,0,38,13,0,1,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,2,0,0,3,3,0,34,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,5,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1007_3,147.21513605442178,24.0,137,21,6,7,3,1,0,0,1,0,336,1988,1,329,0,0,6,6,56,69,35,41,42,30,38,6,7,1,4,0,0,0,0,0,0,0,1,164,16,42,74,183,23,51,100,108,8,8,44,38,139,101,27,1,122,116,135,33,29,26,0,19,0,0,2,0,0,0,0,1,0,1,4,14,0,0,8,2,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,2,0,2,0,0,0,0,0,0,7,0,41,29,0,2,0,0,0,1,0,1,16,10,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,38,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,108,0,0,0,0,39,1,12,0,0,12,2,0,0,0,1,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,9,0,0,34,11,0,3,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,35,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018_4,148.23611310169733,13.0,102,22,5,3,2,0,0,2,0,0,221,1199,1,217,0,0,3,4,39,62,29,35,14,10,11,11,4,1,0,0,0,0,0,0,0,0,1,91,17,32,35,104,14,15,53,64,4,6,41,30,62,72,26,1,53,60,93,20,7,24,0,24,0,0,0,0,0,0,0,0,0,0,0,20,1,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0,1,0,1,0,0,0,1,0,0,5,0,26,11,0,2,0,0,0,3,0,0,2,6,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,2,4,3,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,64,0,1,0,0,7,0,11,0,0,9,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,8,0,0,13,7,0,3,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1005_1,95.82113388341762,24.555555555555557,120,15,6,0,3,0,1,0,2,0,221,1441,1,219,0,0,1,2,31,39,18,36,18,20,20,18,10,5,1,2,0,0,0,0,0,0,1,128,16,54,50,132,25,20,53,89,0,16,54,28,76,78,28,0,79,75,98,49,10,15,3,19,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,0,0,0,2,0,1,0,0,0,0,4,0,20,9,0,1,0,0,0,3,0,0,5,13,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,25,0,0,0,10,5,0,0,0,0,0,1,0,0,0,0,0,89,0,3,0,0,21,0,18,0,0,5,1,0,0,0,0,1,7,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,10,0,0,11,11,0,2,0,1,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,20,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
1023_2,96.7510377329047,29.833333333333332,89,19,6,1,1,1,1,0,0,0,179,1103,1,178,0,0,0,10,29,33,21,21,10,16,13,15,2,3,2,2,0,1,0,0,0,0,1,58,10,36,35,121,19,23,45,67,0,7,27,16,68,64,21,0,53,64,82,25,18,12,6,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,0,58,0,1,0,0,0,1,0,0,0,1,0,0,3,0,16,5,0,2,0,0,0,2,0,0,3,9,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,18,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,67,0,2,0,0,13,1,11,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,3,0,0,14,10,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,1,1,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
advTest10,108.60569783128705,16.5,152,16,7,4,0,1,0,0,2,1,297,1754,1,284,0,0,12,16,40,60,51,43,21,11,15,13,9,9,5,1,2,0,0,0,0,0,1,140,25,52,49,169,26,26,72,113,4,14,52,29,96,91,29,0,97,91,139,35,12,20,0,28,0,1,1,0,0,0,1,0,0,0,1,21,0,0,12,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,0,0,0,0,2,0,0,0,0,0,0,3,0,23,13,0,1,0,0,0,4,0,0,8,21,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,1,0,0,34,0,0,0,8,6,1,0,0,0,0,2,0,0,0,0,0,113,0,2,0,0,28,0,25,0,0,16,1,0,0,0,0,1,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,2,0,11,1,0,19,15,0,4,0,2,1,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,9,0,30,1,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,4,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1001_1,64.6023613276899,134.0,80,13,3,1,3,0,0,0,0,0,134,812,0,127,0,0,7,6,22,27,19,13,6,19,7,5,5,2,1,0,2,0,0,0,0,0,0,71,7,19,20,63,8,15,35,46,0,2,18,21,47,40,14,0,41,40,60,20,8,16,2,15,0,7,4,1,1,1,2,0,0,3,0,17,0,0,3,0,1,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,71,1,1,1,0,0,2,0,0,0,0,0,0,2,0,16,7,0,1,0,0,0,0,0,0,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,46,0,0,0,0,11,0,4,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,10,4,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
advTest00,130.41903151793264,30.333333333333332,54,7,2,0,2,0,1,0,0,0,91,499,1,86,0,0,4,2,16,24,15,8,7,6,3,4,3,1,0,1,0,0,0,0,0,0,1,29,8,10,14,46,12,10,20,33,0,3,18,7,31,31,5,0,24,34,41,10,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,3,0,7,6,0,1,0,0,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,33,0,0,0,0,6,1,8,0,0,5,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,6,6,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003_3,147.27156616142526,21.307692307692307,131,16,10,1,3,0,1,1,0,1,277,1603,1,275,0,0,1,5,51,49,47,34,26,18,20,13,7,4,1,1,0,0,0,0,0,0,1,103,17,47,53,166,31,21,62,103,3,5,61,27,101,99,30,1,79,78,119,38,19,23,3,20,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,1,0,2,0,0,0,1,0,0,0,0,24,10,0,0,0,0,0,3,0,0,6,11,0,1,7,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,32,0,0,0,6,3,0,0,0,0,0,3,0,1,0,0,0,103,0,0,0,0,22,0,15,0,0,14,3,0,1,0,0,0,5,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,13,2,0,16,12,0,0,1,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,30,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021_4,213.28125,53.333333333333336,44,19,11,2,2,0,0,0,1,0,160,971,1,145,0,0,14,6,29,28,28,12,11,12,12,6,8,5,0,0,2,0,0,0,0,0,1,54,4,29,21,114,26,10,41,48,3,0,25,17,47,56,17,0,59,45,65,18,13,6,4,20,0,7,11,10,3,5,0,2,2,1,0,8,0,0,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,8,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,48,0,0,0,0,6,0,3,0,0,10,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018_1,91.66963332146672,17.666666666666668,94,24,5,6,1,2,0,0,0,0,212,1224,1,205,0,0,6,11,23,47,36,40,12,14,11,8,1,2,3,1,0,2,0,0,0,0,1,88,16,31,24,118,15,19,52,83,5,4,40,23,56,68,24,1,60,64,103,21,9,26,3,21,0,2,0,1,0,0,1,0,0,0,0,13,0,0,10,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,0,2,0,1,1,0,0,0,1,0,0,2,0,13,4,0,3,0,0,0,1,0,0,3,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,83,0,0,0,0,14,1,11,0,0,13,0,0,0,1,0,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,6,0,0,12,9,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,24,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1005_4,124.07608361827154,20.09090909090909,80,24,6,2,3,1,1,2,1,0,221,1310,1,218,0,0,2,4,36,40,31,32,17,25,16,7,6,4,1,1,0,0,0,0,0,0,1,84,21,30,49,124,22,9,60,93,1,1,44,22,80,84,16,0,70,80,101,34,8,18,2,19,3,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0,0,0,4,0,0,0,0,0,0,1,0,13,6,0,0,0,0,0,2,0,0,6,20,0,1,11,1,0,0,0,0,0,0,0,0,0,0,1,2,0,5,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,5,3,1,0,0,0,0,2,0,0,0,0,0,93,0,1,0,0,27,0,15,0,0,9,2,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,2,0,2,1,6,0,0,10,12,0,1,0,2,1,0,0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,8,8,0,18,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1003_2,111.69331748856281,19.19047619047619,186,20,13,4,4,0,1,3,0,1,403,2435,1,377,0,0,25,8,71,93,45,37,33,40,33,13,10,7,6,2,4,0,0,0,0,0,1,171,22,68,70,206,43,38,82,129,7,14,92,39,154,156,42,3,139,141,161,68,28,30,1,30,3,10,6,1,2,3,5,1,6,2,3,21,0,0,24,0,1,4,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1,0,1,0,0,2,0,0,0,2,0,0,5,1,44,18,0,0,0,0,0,3,0,0,18,15,0,0,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,1,0,0,40,0,0,0,7,1,0,0,0,0,0,0,0,1,1,0,0,129,0,4,0,0,21,0,10,0,0,25,5,0,0,0,2,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,1,0,2,0,16,0,0,24,25,0,3,1,0,0,0,0,3,0,0,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,2,0,5,3,3,0,37,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,2,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
advTest15,105.00959765139825,20.375,160,19,12,5,1,0,3,0,0,1,326,2108,2,321,0,0,3,10,55,61,37,37,23,35,15,17,16,9,4,1,2,1,0,0,0,0,2,144,24,55,58,210,51,30,77,134,5,5,53,38,105,114,28,2,115,112,183,47,17,26,6,36,0,0,0,0,0,0,0,0,0,0,0,15,0,1,17,1,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,0,1,0,0,3,0,0,0,0,0,2,6,0,14,7,0,0,0,0,0,3,0,0,15,27,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134,0,5,0,0,37,2,12,0,0,16,1,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,1,0,18,19,0,0,1,0,0,1,0,3,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1001_2,131.00174268373294,43.0,71,12,2,0,1,1,1,0,0,1,129,726,1,126,0,0,2,4,26,27,12,19,16,9,6,4,2,3,0,0,0,0,0,0,0,0,1,50,5,15,24,66,10,15,26,52,1,6,18,9,43,36,11,0,37,41,64,13,9,8,0,15,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,6,0,3,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,3,0,0,0,0,0,2,0,0,0,0,0,52,0,2,0,0,18,0,5,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
